;year_month;uf;product;unit;volume;created_at
4981;2016-02-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;(m3);8518.7;2022-09-12 23:11:30.887749
4982;2016-03-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;(m3);9683.5;2022-09-12 23:11:30.887749
4983;2016-04-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;(m3);9139.0;2022-09-12 23:11:30.887749
4984;2016-05-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;(m3);9207.473;2022-09-12 23:11:30.887749
4985;2016-06-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;(m3);9383.487;2022-09-12 23:11:30.887749
4986;2016-07-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;(m3);9589.939;2022-09-12 23:11:30.887749
4987;2016-08-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;(m3);10830.4;2022-09-12 23:11:30.887749
4988;2016-09-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;(m3);10777.0;2022-09-12 23:11:30.887749
4989;2016-10-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;(m3);10279.37;2022-09-12 23:11:30.887749
4990;2016-11-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;(m3);10617.5;2022-09-12 23:11:30.887749
4991;2016-12-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;(m3);11193.0;2022-09-12 23:11:30.887749
4992;2016-01-01;PARAÍBA;ÓLEO DIESEL S-10;(m3);13056.46;2022-09-12 23:11:30.887749
4993;2016-02-01;PARAÍBA;ÓLEO DIESEL S-10;(m3);12925.2;2022-09-12 23:11:30.887749
4994;2016-03-01;PARAÍBA;ÓLEO DIESEL S-10;(m3);14408.52;2022-09-12 23:11:30.887749
4995;2016-04-01;PARAÍBA;ÓLEO DIESEL S-10;(m3);13484.88;2022-09-12 23:11:30.887749
4996;2016-05-01;PARAÍBA;ÓLEO DIESEL S-10;(m3);14351.98;2022-09-12 23:11:30.887749
4997;2016-06-01;PARAÍBA;ÓLEO DIESEL S-10;(m3);14576.68;2022-09-12 23:11:30.887749
4998;2016-07-01;PARAÍBA;ÓLEO DIESEL S-10;(m3);14780.241;2022-09-12 23:11:30.887749
4999;2016-08-01;PARAÍBA;ÓLEO DIESEL S-10;(m3);17394.07;2022-09-12 23:11:30.887749
5000;2016-09-01;PARAÍBA;ÓLEO DIESEL S-10;(m3);17807.8;2022-09-12 23:11:30.887749
5001;2016-10-01;PARAÍBA;ÓLEO DIESEL S-10;(m3);17413.91;2022-09-12 23:11:30.887749
5002;2016-11-01;PARAÍBA;ÓLEO DIESEL S-10;(m3);18049.36;2022-09-12 23:11:30.887749
5003;2016-12-01;PARAÍBA;ÓLEO DIESEL S-10;(m3);18517.38;2022-09-12 23:11:30.887749
5004;2016-01-01;PERNAMBUCO;ÓLEO DIESEL S-10;(m3);60028.446;2022-09-12 23:11:30.887749
5005;2016-02-01;PERNAMBUCO;ÓLEO DIESEL S-10;(m3);61211.651;2022-09-12 23:11:30.887749
5006;2016-03-01;PERNAMBUCO;ÓLEO DIESEL S-10;(m3);66383.332;2022-09-12 23:11:30.887749
5007;2016-04-01;PERNAMBUCO;ÓLEO DIESEL S-10;(m3);62890.25;2022-09-12 23:11:30.887749
5008;2016-05-01;PERNAMBUCO;ÓLEO DIESEL S-10;(m3);65605.007;2022-09-12 23:11:30.887749
5009;2016-06-01;PERNAMBUCO;ÓLEO DIESEL S-10;(m3);67035.8;2022-09-12 23:11:30.887749
5010;2016-07-01;PERNAMBUCO;ÓLEO DIESEL S-10;(m3);66454.7;2022-09-12 23:11:30.887749
5011;2016-08-01;PERNAMBUCO;ÓLEO DIESEL S-10;(m3);73588.101;2022-09-12 23:11:30.887749
5012;2016-09-01;PERNAMBUCO;ÓLEO DIESEL S-10;(m3);80396.396;2022-09-12 23:11:30.887749
5013;2016-10-01;PERNAMBUCO;ÓLEO DIESEL S-10;(m3);83442.172;2022-09-12 23:11:30.887749
5014;2016-11-01;PERNAMBUCO;ÓLEO DIESEL S-10;(m3);82213.46;2022-09-12 23:11:30.887749
5015;2016-12-01;PERNAMBUCO;ÓLEO DIESEL S-10;(m3);91309.449;2022-09-12 23:11:30.887749
5016;2016-01-01;ALAGOAS;ÓLEO DIESEL S-10;(m3);11430.008;2022-09-12 23:11:30.887749
5017;2016-02-01;ALAGOAS;ÓLEO DIESEL S-10;(m3);10994.5;2022-09-12 23:11:30.887749
5018;2016-03-01;ALAGOAS;ÓLEO DIESEL S-10;(m3);11942.0;2022-09-12 23:11:30.887749
5019;2016-04-01;ALAGOAS;ÓLEO DIESEL S-10;(m3);10503.09;2022-09-12 23:11:30.887749
5020;2016-05-01;ALAGOAS;ÓLEO DIESEL S-10;(m3);11043.0;2022-09-12 23:11:30.887749
5021;2016-06-01;ALAGOAS;ÓLEO DIESEL S-10;(m3);10735.5;2022-09-12 23:11:30.887749
5022;2016-07-01;ALAGOAS;ÓLEO DIESEL S-10;(m3);10812.0;2022-09-12 23:11:30.887749
5023;2016-08-01;ALAGOAS;ÓLEO DIESEL S-10;(m3);12168.5;2022-09-12 23:11:30.887749
5024;2016-09-01;ALAGOAS;ÓLEO DIESEL S-10;(m3);13200.5;2022-09-12 23:11:30.887749
5025;2016-10-01;ALAGOAS;ÓLEO DIESEL S-10;(m3);13819.5;2022-09-12 23:11:30.887749
5026;2016-11-01;ALAGOAS;ÓLEO DIESEL S-10;(m3);14048.0;2022-09-12 23:11:30.887749
5027;2016-12-01;ALAGOAS;ÓLEO DIESEL S-10;(m3);15197.5;2022-09-12 23:11:30.887749
5028;2016-01-01;SERGIPE;ÓLEO DIESEL S-10;(m3);11175.7;2022-09-12 23:11:30.887749
5029;2016-02-01;SERGIPE;ÓLEO DIESEL S-10;(m3);11201.3;2022-09-12 23:11:30.887749
5030;2016-03-01;SERGIPE;ÓLEO DIESEL S-10;(m3);12494.7;2022-09-12 23:11:30.887749
5031;2016-04-01;SERGIPE;ÓLEO DIESEL S-10;(m3);12297.2;2022-09-12 23:11:30.887749
5032;2016-05-01;SERGIPE;ÓLEO DIESEL S-10;(m3);12515.9;2022-09-12 23:11:30.887749
5033;2016-06-01;SERGIPE;ÓLEO DIESEL S-10;(m3);11736.7;2022-09-12 23:11:30.887749
5034;2016-07-01;SERGIPE;ÓLEO DIESEL S-10;(m3);11485.3;2022-09-12 23:11:30.887749
5035;2016-08-01;SERGIPE;ÓLEO DIESEL S-10;(m3);12879.54;2022-09-12 23:11:30.887749
5036;2016-09-01;SERGIPE;ÓLEO DIESEL S-10;(m3);12172.2;2022-09-12 23:11:30.887749
5037;2016-10-01;SERGIPE;ÓLEO DIESEL S-10;(m3);12940.6;2022-09-12 23:11:30.887749
5038;2016-11-01;SERGIPE;ÓLEO DIESEL S-10;(m3);12813.4;2022-09-12 23:11:30.887749
5039;2016-12-01;SERGIPE;ÓLEO DIESEL S-10;(m3);13191.7;2022-09-12 23:11:30.887749
5040;2016-01-01;BAHIA;ÓLEO DIESEL S-10;(m3);70358.362;2022-09-12 23:11:30.887749
5041;2016-02-01;BAHIA;ÓLEO DIESEL S-10;(m3);72563.185;2022-09-12 23:11:30.887749
5042;2016-03-01;BAHIA;ÓLEO DIESEL S-10;(m3);84727.847;2022-09-12 23:11:30.887749
5043;2016-04-01;BAHIA;ÓLEO DIESEL S-10;(m3);83383.367;2022-09-12 23:11:30.887749
5044;2016-05-01;BAHIA;ÓLEO DIESEL S-10;(m3);80420.052;2022-09-12 23:11:30.887749
5045;2016-06-01;BAHIA;ÓLEO DIESEL S-10;(m3);80329.489;2022-09-12 23:11:30.887749
5046;2016-07-01;BAHIA;ÓLEO DIESEL S-10;(m3);83749.952;2022-09-12 23:11:30.887749
5047;2016-08-01;BAHIA;ÓLEO DIESEL S-10;(m3);92367.454;2022-09-12 23:11:30.887749
5048;2016-09-01;BAHIA;ÓLEO DIESEL S-10;(m3);88107.347;2022-09-12 23:11:30.887749
5049;2016-10-01;BAHIA;ÓLEO DIESEL S-10;(m3);92654.58;2022-09-12 23:11:30.887749
5050;2016-11-01;BAHIA;ÓLEO DIESEL S-10;(m3);88017.869;2022-09-12 23:11:30.887749
5051;2016-12-01;BAHIA;ÓLEO DIESEL S-10;(m3);89923.852;2022-09-12 23:11:30.887749
5052;2016-01-01;MINAS GERAIS;ÓLEO DIESEL S-10;(m3);121733.565;2022-09-12 23:11:30.887749
5053;2016-02-01;MINAS GERAIS;ÓLEO DIESEL S-10;(m3);135914.973;2022-09-12 23:11:30.887749
5054;2016-03-01;MINAS GERAIS;ÓLEO DIESEL S-10;(m3);152878.522;2022-09-12 23:11:30.887749
5055;2016-04-01;MINAS GERAIS;ÓLEO DIESEL S-10;(m3);150353.602;2022-09-12 23:11:30.887749
5056;2016-05-01;MINAS GERAIS;ÓLEO DIESEL S-10;(m3);151815.385;2022-09-12 23:11:30.887749
5057;2016-06-01;MINAS GERAIS;ÓLEO DIESEL S-10;(m3);156452.378;2022-09-12 23:11:30.887749
5058;2016-07-01;MINAS GERAIS;ÓLEO DIESEL S-10;(m3);159061.496;2022-09-12 23:11:30.887749
5059;2016-08-01;MINAS GERAIS;ÓLEO DIESEL S-10;(m3);169526.661;2022-09-12 23:11:30.887749
5060;2016-09-01;MINAS GERAIS;ÓLEO DIESEL S-10;(m3);167094.822;2022-09-12 23:11:30.887749
5061;2016-10-01;MINAS GERAIS;ÓLEO DIESEL S-10;(m3);161759.021;2022-09-12 23:11:30.887749
5062;2016-11-01;MINAS GERAIS;ÓLEO DIESEL S-10;(m3);158231.765;2022-09-12 23:11:30.887749
5063;2016-12-01;MINAS GERAIS;ÓLEO DIESEL S-10;(m3);153660.712;2022-09-12 23:11:30.887749
5064;2016-01-01;ESPÍRITO SANTO;ÓLEO DIESEL S-10;(m3);25110.0;2022-09-12 23:11:30.887749
5065;2016-02-01;ESPÍRITO SANTO;ÓLEO DIESEL S-10;(m3);26636.5;2022-09-12 23:11:30.887749
5066;2016-03-01;ESPÍRITO SANTO;ÓLEO DIESEL S-10;(m3);28178.0;2022-09-12 23:11:30.887749
5067;2016-04-01;ESPÍRITO SANTO;ÓLEO DIESEL S-10;(m3);27189.5;2022-09-12 23:11:30.887749
5068;2016-05-01;ESPÍRITO SANTO;ÓLEO DIESEL S-10;(m3);27814.957;2022-09-12 23:11:30.887749
5069;2016-06-01;ESPÍRITO SANTO;ÓLEO DIESEL S-10;(m3);28864.128;2022-09-12 23:11:30.887749
5070;2016-07-01;ESPÍRITO SANTO;ÓLEO DIESEL S-10;(m3);28506.0;2022-09-12 23:11:30.887749
5071;2016-08-01;ESPÍRITO SANTO;ÓLEO DIESEL S-10;(m3);32959.5;2022-09-12 23:11:30.887749
5072;2016-09-01;ESPÍRITO SANTO;ÓLEO DIESEL S-10;(m3);30731.5;2022-09-12 23:11:30.887749
5073;2016-10-01;ESPÍRITO SANTO;ÓLEO DIESEL S-10;(m3);30528.685;2022-09-12 23:11:30.887749
5074;2016-11-01;ESPÍRITO SANTO;ÓLEO DIESEL S-10;(m3);29101.815;2022-09-12 23:11:30.887749
5075;2016-12-01;ESPÍRITO SANTO;ÓLEO DIESEL S-10;(m3);31060.093;2022-09-12 23:11:30.887749
5076;2016-01-01;RIO DE JANEIRO;ÓLEO DIESEL S-10;(m3);109317.165;2022-09-12 23:11:30.887749
5077;2016-02-01;RIO DE JANEIRO;ÓLEO DIESEL S-10;(m3);111501.511;2022-09-12 23:11:30.887749
5078;2016-03-01;RIO DE JANEIRO;ÓLEO DIESEL S-10;(m3);123397.358;2022-09-12 23:11:30.887749
5079;2016-04-01;RIO DE JANEIRO;ÓLEO DIESEL S-10;(m3);118845.836;2022-09-12 23:11:30.887749
5080;2016-05-01;RIO DE JANEIRO;ÓLEO DIESEL S-10;(m3);115601.453;2022-09-12 23:11:30.887749
5081;2016-06-01;RIO DE JANEIRO;ÓLEO DIESEL S-10;(m3);114775.351;2022-09-12 23:11:30.887749
5082;2016-07-01;RIO DE JANEIRO;ÓLEO DIESEL S-10;(m3);118485.558;2022-09-12 23:11:30.887749
5083;2016-08-01;RIO DE JANEIRO;ÓLEO DIESEL S-10;(m3);118556.6;2022-09-12 23:11:30.887749
5084;2016-09-01;RIO DE JANEIRO;ÓLEO DIESEL S-10;(m3);117376.731;2022-09-12 23:11:30.887749
5085;2016-10-01;RIO DE JANEIRO;ÓLEO DIESEL S-10;(m3);113974.089;2022-09-12 23:11:30.887749
5086;2016-11-01;RIO DE JANEIRO;ÓLEO DIESEL S-10;(m3);113397.516;2022-09-12 23:11:30.887749
5087;2016-12-01;RIO DE JANEIRO;ÓLEO DIESEL S-10;(m3);120573.53;2022-09-12 23:11:30.887749
5088;2016-01-01;SÃO PAULO;ÓLEO DIESEL S-10;(m3);287464.117;2022-09-12 23:11:30.887749
5089;2016-02-01;SÃO PAULO;ÓLEO DIESEL S-10;(m3);314910.79;2022-09-12 23:11:30.887749
5090;2016-03-01;SÃO PAULO;ÓLEO DIESEL S-10;(m3);355931.919;2022-09-12 23:11:30.887749
5091;2016-04-01;SÃO PAULO;ÓLEO DIESEL S-10;(m3);360647.997;2022-09-12 23:11:30.887749
5092;2016-05-01;SÃO PAULO;ÓLEO DIESEL S-10;(m3);355613.934;2022-09-12 23:11:30.887749
5093;2016-06-01;SÃO PAULO;ÓLEO DIESEL S-10;(m3);361511.31;2022-09-12 23:11:30.887749
5094;2016-07-01;SÃO PAULO;ÓLEO DIESEL S-10;(m3);366242.81;2022-09-12 23:11:30.887749
5095;2016-08-01;SÃO PAULO;ÓLEO DIESEL S-10;(m3);393573.192;2022-09-12 23:11:30.887749
5096;2016-09-01;SÃO PAULO;ÓLEO DIESEL S-10;(m3);386028.789;2022-09-12 23:11:30.887749
5097;2016-10-01;SÃO PAULO;ÓLEO DIESEL S-10;(m3);381166.561;2022-09-12 23:11:30.887749
5098;2016-11-01;SÃO PAULO;ÓLEO DIESEL S-10;(m3);368988.995;2022-09-12 23:11:30.887749
5099;2016-12-01;SÃO PAULO;ÓLEO DIESEL S-10;(m3);359731.743;2022-09-12 23:11:30.887749
5100;2016-01-01;PARANÁ;ÓLEO DIESEL S-10;(m3);98336.894;2022-09-12 23:11:30.887749
5101;2016-02-01;PARANÁ;ÓLEO DIESEL S-10;(m3);102850.855;2022-09-12 23:11:30.887749
5102;2016-03-01;PARANÁ;ÓLEO DIESEL S-10;(m3);117616.204;2022-09-12 23:11:30.887749
5103;2016-04-01;PARANÁ;ÓLEO DIESEL S-10;(m3);111509.21;2022-09-12 23:11:30.887749
5104;2016-05-01;PARANÁ;ÓLEO DIESEL S-10;(m3);109109.025;2022-09-12 23:11:30.887749
5105;2016-06-01;PARANÁ;ÓLEO DIESEL S-10;(m3);115106.081;2022-09-12 23:11:30.887749
5106;2016-07-01;PARANÁ;ÓLEO DIESEL S-10;(m3);118907.335;2022-09-12 23:11:30.887749
5107;2016-08-01;PARANÁ;ÓLEO DIESEL S-10;(m3);121828.426;2022-09-12 23:11:30.887749
5108;2016-09-01;PARANÁ;ÓLEO DIESEL S-10;(m3);121980.794;2022-09-12 23:11:30.887749
5109;2016-10-01;PARANÁ;ÓLEO DIESEL S-10;(m3);116882.817;2022-09-12 23:11:30.887749
5110;2016-11-01;PARANÁ;ÓLEO DIESEL S-10;(m3);115322.936;2022-09-12 23:11:30.887749
5111;2016-12-01;PARANÁ;ÓLEO DIESEL S-10;(m3);113259.456;2022-09-12 23:11:30.887749
5112;2016-01-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);56651.58;2022-09-12 23:11:30.887749
5113;2016-02-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);58995.246;2022-09-12 23:11:30.887749
5114;2016-03-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);64832.594;2022-09-12 23:11:30.887749
5115;2016-04-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);60948.748;2022-09-12 23:11:30.887749
5116;2016-05-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);61303.038;2022-09-12 23:11:30.887749
5117;2016-06-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);62675.116;2022-09-12 23:11:30.887749
5118;2016-07-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);62167.249;2022-09-12 23:11:30.887749
5119;2016-08-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);64900.145;2022-09-12 23:11:30.887749
5120;2016-09-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);64213.862;2022-09-12 23:11:30.887749
5121;2016-10-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);61442.58;2022-09-12 23:11:30.887749
5122;2016-11-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);63464.656;2022-09-12 23:11:30.887749
5123;2016-12-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);61761.806;2022-09-12 23:11:30.887749
5124;2016-01-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);57620.63;2022-09-12 23:11:30.887749
5125;2016-02-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);63637.603;2022-09-12 23:11:30.887749
5126;2016-03-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);69609.817;2022-09-12 23:11:30.887749
5127;2016-04-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);67389.828;2022-09-12 23:11:30.887749
5128;2016-05-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);71045.611;2022-09-12 23:11:30.887749
5129;2016-06-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);69939.338;2022-09-12 23:11:30.887749
5130;2016-07-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);67988.48;2022-09-12 23:11:30.887749
5131;2016-08-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);72355.65;2022-09-12 23:11:30.887749
5132;2016-09-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);70573.96;2022-09-12 23:11:30.887749
5133;2016-10-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);70896.24;2022-09-12 23:11:30.887749
5134;2016-11-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);72541.364;2022-09-12 23:11:30.887749
5135;2016-12-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);74340.735;2022-09-12 23:11:30.887749
5136;2016-01-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);28554.311;2022-09-12 23:11:30.887749
5137;2016-02-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);34943.05;2022-09-12 23:11:30.887749
5138;2016-03-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);37439.882;2022-09-12 23:11:30.887749
5139;2016-04-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);33209.668;2022-09-12 23:11:30.887749
5140;2016-05-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);30427.65;2022-09-12 23:11:30.887749
5141;2016-06-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);34622.66;2022-09-12 23:11:30.887749
5142;2016-07-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);38922.825;2022-09-12 23:11:30.887749
5143;2016-08-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);40219.066;2022-09-12 23:11:30.887749
5144;2016-09-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);40120.628;2022-09-12 23:11:30.887749
5145;2016-10-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);39261.588;2022-09-12 23:11:30.887749
5146;2016-11-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);35397.315;2022-09-12 23:11:30.887749
5147;2016-12-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);30206.688;2022-09-12 23:11:30.887749
5148;2016-01-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);32297.079;2022-09-12 23:11:30.887749
5149;2016-02-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);38298.63;2022-09-12 23:11:30.887749
5150;2016-03-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);38895.3;2022-09-12 23:11:30.887749
5151;2016-04-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);35540.35;2022-09-12 23:11:30.887749
5152;2016-05-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);36015.807;2022-09-12 23:11:30.887749
5153;2016-06-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);39711.75;2022-09-12 23:11:30.887749
5154;2016-07-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);41226.98;2022-09-12 23:11:30.887749
5155;2016-08-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);42628.27;2022-09-12 23:11:30.887749
5156;2016-09-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);41247.79;2022-09-12 23:11:30.887749
5157;2016-10-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);41469.04;2022-09-12 23:11:30.887749
5158;2016-11-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);37164.74;2022-09-12 23:11:30.887749
5159;2016-12-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);36014.58;2022-09-12 23:11:30.887749
5160;2016-01-01;GOIÁS;ÓLEO DIESEL S-10;(m3);41972.82;2022-09-12 23:11:30.887749
5161;2016-02-01;GOIÁS;ÓLEO DIESEL S-10;(m3);51619.905;2022-09-12 23:11:30.887749
5162;2016-03-01;GOIÁS;ÓLEO DIESEL S-10;(m3);56988.221;2022-09-12 23:11:30.887749
5163;2016-04-01;GOIÁS;ÓLEO DIESEL S-10;(m3);54608.78;2022-09-12 23:11:30.887749
5164;2016-05-01;GOIÁS;ÓLEO DIESEL S-10;(m3);56824.801;2022-09-12 23:11:30.887749
5165;2016-06-01;GOIÁS;ÓLEO DIESEL S-10;(m3);60699.84;2022-09-12 23:11:30.887749
5166;2016-07-01;GOIÁS;ÓLEO DIESEL S-10;(m3);61905.37;2022-09-12 23:11:30.887749
5167;2016-08-01;GOIÁS;ÓLEO DIESEL S-10;(m3);67013.696;2022-09-12 23:11:30.887749
5168;2016-09-01;GOIÁS;ÓLEO DIESEL S-10;(m3);64069.01;2022-09-12 23:11:30.887749
5169;2016-10-01;GOIÁS;ÓLEO DIESEL S-10;(m3);62913.07;2022-09-12 23:11:30.887749
5170;2016-11-01;GOIÁS;ÓLEO DIESEL S-10;(m3);53820.65;2022-09-12 23:11:30.887749
5171;2016-12-01;GOIÁS;ÓLEO DIESEL S-10;(m3);50837.23;2022-09-12 23:11:30.887749
5172;2016-01-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);14022.5;2022-09-12 23:11:30.887749
5173;2016-02-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);15029.55;2022-09-12 23:11:30.887749
5174;2016-03-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);17010.1;2022-09-12 23:11:30.887749
5175;2016-04-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);16113.3;2022-09-12 23:11:30.887749
5176;2016-05-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);16143.665;2022-09-12 23:11:30.887749
5177;2016-06-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);16298.7;2022-09-12 23:11:30.887749
5178;2016-07-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);15700.8;2022-09-12 23:11:30.887749
5179;2016-08-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);17128.2;2022-09-12 23:11:30.887749
5180;2016-09-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);16687.4;2022-09-12 23:11:30.887749
5181;2016-10-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);16436.522;2022-09-12 23:11:30.887749
5182;2016-11-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);15751.5;2022-09-12 23:11:30.887749
5183;2016-12-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);16865.929;2022-09-12 23:11:30.887749
5184;2016-01-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);45375.7;2022-09-12 23:11:30.887749
5185;2016-02-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);52252.1;2022-09-12 23:11:30.887749
5186;2016-03-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);52160.901;2022-09-12 23:11:30.887749
5187;2016-04-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);51671.689;2022-09-12 23:11:30.887749
5188;2016-05-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);48486.553;2022-09-12 23:11:30.887749
5189;2016-06-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);45714.7;2022-09-12 23:11:30.887749
5190;2016-07-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);50601.8;2022-09-12 23:11:30.887749
5191;2016-08-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);48363.2;2022-09-12 23:11:30.887749
5192;2016-09-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);44242.5;2022-09-12 23:11:30.887749
5193;2016-10-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);46229.3;2022-09-12 23:11:30.887749
5194;2016-11-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);45511.1;2022-09-12 23:11:30.887749
5195;2016-12-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);43133.4;2022-09-12 23:11:30.887749
5196;2016-01-01;ACRE;ÓLEO DIESEL S-500;(m3);8714.0;2022-09-12 23:11:30.887749
5197;2016-02-01;ACRE;ÓLEO DIESEL S-500;(m3);9363.0;2022-09-12 23:11:30.887749
5198;2016-03-01;ACRE;ÓLEO DIESEL S-500;(m3);9861.3;2022-09-12 23:11:30.887749
5199;2016-04-01;ACRE;ÓLEO DIESEL S-500;(m3);10103.8;2022-09-12 23:11:30.887749
5200;2016-05-01;ACRE;ÓLEO DIESEL S-500;(m3);10155.7;2022-09-12 23:11:30.887749
5201;2016-06-01;ACRE;ÓLEO DIESEL S-500;(m3);10006.7;2022-09-12 23:11:30.887749
5202;2016-07-01;ACRE;ÓLEO DIESEL S-500;(m3);10278.7;2022-09-12 23:11:30.887749
5203;2016-08-01;ACRE;ÓLEO DIESEL S-500;(m3);10612.7;2022-09-12 23:11:30.887749
5204;2016-09-01;ACRE;ÓLEO DIESEL S-500;(m3);9815.4;2022-09-12 23:11:30.887749
5205;2016-10-01;ACRE;ÓLEO DIESEL S-500;(m3);10678.5;2022-09-12 23:11:30.887749
5206;2016-11-01;ACRE;ÓLEO DIESEL S-500;(m3);10066.3;2022-09-12 23:11:30.887749
5207;2016-12-01;ACRE;ÓLEO DIESEL S-500;(m3);8972.6;2022-09-12 23:11:30.887749
5208;2016-01-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);16841.277;2022-09-12 23:11:30.887749
5209;2016-02-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);17711.644;2022-09-12 23:11:30.887749
5210;2016-03-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);23186.635;2022-09-12 23:11:30.887749
5211;2016-04-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);27861.251;2022-09-12 23:11:30.887749
5212;2016-05-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);30016.757;2022-09-12 23:11:30.887749
5213;2016-06-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);31769.963;2022-09-12 23:11:30.887749
5214;2016-07-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);33758.667;2022-09-12 23:11:30.887749
