ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;VENDAS
2018;MAR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL (OUTROS );0
2018;ABR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL (OUTROS );0
2018;MAI;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL (OUTROS );15
2018;JUN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL (OUTROS );0
2018;JUL;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL (OUTROS );0
2018;AGO;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL (OUTROS );0
2018;SET;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL (OUTROS );0
2018;OUT;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL (OUTROS );0
2018;NOV;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL (OUTROS );0
2018;DEZ;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL (OUTROS );0
2019;JAN;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-10;26447,537
2019;FEV;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-10;27236,413
2019;MAR;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-10;29317,109
2019;ABR;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-10;30403,692
2019;MAI;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-10;32118,476
2019;JUN;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-10;31056,863
2019;JUL;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-10;36326,827
2019;AGO;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-10;34324,843
2019;SET;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-10;29943,005
2019;OUT;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-10;34404,51
2019;NOV;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-10;33027,544
2019;DEZ;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL S-10;28123,561
2019;JAN;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-10;2545,2
2019;FEV;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-10;2564,1
2019;MAR;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-10;2662,9
2019;ABR;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-10;3081,5
2019;MAI;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-10;3320,9
2019;JUN;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-10;3223,4
2019;JUL;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-10;3985
2019;AGO;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-10;4039,5
2019;SET;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-10;3797,3
2019;OUT;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-10;3868,6
2019;NOV;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-10;3410,4
2019;DEZ;REGIÃO NORTE;ACRE;ÓLEO DIESEL S-10;3354,1
2019;JAN;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-10;10945,503
2019;FEV;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-10;10676,987
2019;MAR;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-10;11759,034
2019;ABR;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-10;12254,505
2019;MAI;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-10;12653,255
2019;JUN;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-10;12331,9
2019;JUL;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-10;14328,281
2019;AGO;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-10;14353,071
2019;SET;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-10;14486,275
2019;OUT;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-10;15059,783
2019;NOV;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-10;14873,899
2019;DEZ;REGIÃO NORTE;AMAZONAS;ÓLEO DIESEL S-10;13446,642
2019;JAN;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-10;3736,45
2019;FEV;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-10;3729,65
2019;MAR;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-10;3974,049
2019;ABR;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-10;4093,3
2019;MAI;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-10;3691,45
2019;JUN;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-10;3037,25
2019;JUL;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-10;3532,651
2019;AGO;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-10;3464,8
2019;SET;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-10;4110,1
2019;OUT;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-10;4317,3
2019;NOV;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-10;4312,9
2019;DEZ;REGIÃO NORTE;RORAIMA;ÓLEO DIESEL S-10;4020,9
2019;JAN;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-10;87634,461
2019;FEV;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-10;85185,241
2019;MAR;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-10;85407,55
2019;ABR;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-10;86353,466
2019;MAI;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-10;91557,461
2019;JUN;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-10;95723,207
2019;JUL;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-10;113300,804
2019;AGO;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-10;111701,082
2019;SET;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-10;105305,899
2019;OUT;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-10;114715,745
2019;NOV;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-10;103102,079
2019;DEZ;REGIÃO NORTE;PARÁ;ÓLEO DIESEL S-10;93298,57
2019;JAN;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-10;1539
2019;FEV;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-10;1312,631
2019;MAR;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-10;1653,248
2019;ABR;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-10;1887,051
2019;MAI;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-10;1976,75
2019;JUN;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-10;2055,172
2019;JUL;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-10;2150,785
2019;AGO;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-10;2316,126
2019;SET;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-10;2395,502
2019;OUT;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-10;2219,498
2019;NOV;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-10;2282,864
2019;DEZ;REGIÃO NORTE;AMAPÁ;ÓLEO DIESEL S-10;2302,353
2019;JAN;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-10;35193,58
2019;FEV;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-10;39174,26
2019;MAR;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-10;40730,73
2019;ABR;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-10;41285,25
2019;MAI;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-10;44656,88
2019;JUN;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-10;42457,71
2019;JUL;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-10;49251,99
2019;AGO;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-10;50627,25
2019;SET;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-10;48775,9
2019;OUT;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-10;52293,96
2019;NOV;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-10;47732,62
2019;DEZ;REGIÃO NORTE;TOCANTINS;ÓLEO DIESEL S-10;41976,85
2019;JAN;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-10;44626,63
2019;FEV;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-10;42192
2019;MAR;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-10;45100,1
2019;ABR;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-10;43787,87
2019;MAI;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-10;47826
2019;JUN;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-10;47307,51
2019;JUL;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-10;56938,26
2019;AGO;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-10;56950,16
2019;SET;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-10;53946,17
2019;OUT;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-10;59691,04
2019;NOV;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-10;57218,74
2019;DEZ;REGIÃO NORDESTE;MARANHÃO;ÓLEO DIESEL S-10;55573,01
2019;JAN;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-10;22616,92
2019;FEV;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-10;21062,288
2019;MAR;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-10;23924,403
2019;ABR;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-10;25128,41
2019;MAI;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-10;26189,56
2019;JUN;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-10;26338,67
2019;JUL;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-10;31596,07
2019;AGO;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-10;30381,16
2019;SET;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-10;29352,95
2019;OUT;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-10;31986,98
2019;NOV;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-10;30761,58
2019;DEZ;REGIÃO NORDESTE;PIAUÍ;ÓLEO DIESEL S-10;29037,482
2019;JAN;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-10;66696,921
2019;FEV;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-10;62771,1
2019;MAR;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-10;60376,572
2019;ABR;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-10;64665,134
2019;MAI;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-10;68227,518
2019;JUN;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-10;65550,753
2019;JUL;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-10;77165,456
2019;AGO;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-10;80347,4
2019;SET;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-10;75028,3
2019;OUT;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-10;84970,75
2019;NOV;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-10;80814,8
2019;DEZ;REGIÃO NORDESTE;CEARÁ;ÓLEO DIESEL S-10;80584,4
2019;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;13315,501
2019;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;12234
2019;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;12123,175
2019;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;13212
2019;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;13723,5
2019;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;12571,5
2019;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;14926,5
2019;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;15503,5
2019;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;15511,5
2019;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;17696,28
2019;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;16881,5
2019;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ÓLEO DIESEL S-10;17103
2019;JAN;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-10;21237,14
2019;FEV;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-10;20295,39
2019;MAR;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-10;20910,17
2019;ABR;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-10;21257,57
2019;MAI;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-10;21958,03
2019;JUN;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-10;19749,34
2019;JUL;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-10;22435,849
2019;AGO;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-10;23270,6
2019;SET;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-10;23074,25
2019;OUT;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-10;25379,46
2019;NOV;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-10;24319,05
2019;DEZ;REGIÃO NORDESTE;PARAÍBA;ÓLEO DIESEL S-10;25100,5
2019;JAN;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-10;108971,529
2019;FEV;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-10;102204,286
2019;MAR;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-10;101361,766
2019;ABR;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-10;107181,422
2019;MAI;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-10;109865,781
2019;JUN;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-10;100020,385
2019;JUL;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-10;110950,738
2019;AGO;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-10;114006,84
2019;SET;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-10;114006,299
2019;OUT;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-10;128910,081
2019;NOV;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-10;121795,87
2019;DEZ;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL S-10;123216,782
2019;JAN;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-10;16068,5
2019;FEV;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-10;15382,067
2019;MAR;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-10;15006
2019;ABR;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-10;15321,5
2019;MAI;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-10;15336
2019;JUN;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-10;13594,472
2019;JUL;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-10;14583
2019;AGO;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-10;15247
2019;SET;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-10;16888
2019;OUT;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-10;20355,35
2019;NOV;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-10;19728,7
2019;DEZ;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL S-10;20004,2
2019;JAN;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-10;16930
2019;FEV;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-10;15634
2019;MAR;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-10;15841,6
2019;ABR;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-10;17146,5
2019;MAI;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-10;17022,261
2019;JUN;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-10;14753
2019;JUL;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-10;16234,505
2019;AGO;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-10;17230
2019;SET;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-10;17271,494
2019;OUT;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-10;19459,5
2019;NOV;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-10;18665,5
2019;DEZ;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL S-10;18748,5
2019;JAN;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-10;122647,971
2019;FEV;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-10;116922,098
2019;MAR;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-10;127493,981
2019;ABR;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-10;138284,087
2019;MAI;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-10;137888,73
2019;JUN;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-10;128120,7
2019;JUL;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-10;148014,885
2019;AGO;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-10;154864,017
2019;SET;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-10;146554,93
2019;OUT;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-10;159420,43
2019;NOV;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-10;148173,3
2019;DEZ;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL S-10;145329,314
2019;JAN;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-10;208992,137
2019;FEV;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-10;203771,863
2019;MAR;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-10;215805,128
2019;ABR;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-10;231065,298
2019;MAI;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-10;244658,236
2019;JUN;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-10;235661,82
2019;JUL;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-10;267866,623
2019;AGO;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-10;275646,489
2019;SET;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-10;262807,92
2019;OUT;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-10;287509,814
2019;NOV;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-10;264779,347
2019;DEZ;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL S-10;242538,197
2019;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-10;42811,9
2019;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-10;41147,2
2019;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-10;42394,2
2019;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-10;43177,436
2019;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-10;44206,5
2019;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-10;41719,009
2019;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-10;44891,7
2019;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-10;47161
2019;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-10;44159,985
2019;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-10;49457,6
2019;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-10;44427,734
2019;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL S-10;44444
2019;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-10;120738,297
2019;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-10;113522,725
2019;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-10;114546,149
2019;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-10;117235,886
2019;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-10;121626,286
2019;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-10;111983,791
2019;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-10;123494,732
2019;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-10;125070,652
2019;SET;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-10;118618,836
2019;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-10;131368,028
2019;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-10;122259,275
2019;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL S-10;126390,204
2019;JAN;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-10;423632,188
2019;FEV;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-10;430793,421
2019;MAR;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-10;454889,012
2019;ABR;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-10;489331,325
2019;MAI;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-10;524902,919
2019;JUN;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-10;485579,972
2019;JUL;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-10;533395,131
2019;AGO;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-10;568740,855
2019;SET;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-10;529616,651
2019;OUT;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-10;593636,013
2019;NOV;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-10;527159,861
2019;DEZ;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL S-10;483299,22
2019;JAN;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-10;161177,02
2019;FEV;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-10;162221,344
2019;MAR;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-10;174105,364
2019;ABR;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-10;175494,217
2019;MAI;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-10;179589,58
2019;JUN;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-10;177784,651
2019;JUL;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-10;204958,166
2019;AGO;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-10;211691,911
2019;SET;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-10;194451,131
2019;OUT;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-10;219620,943
2019;NOV;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-10;202764,189
2019;DEZ;REGIÃO SUL;PARANÁ;ÓLEO DIESEL S-10;188100,158
2019;JAN;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-10;88648,501
2019;FEV;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-10;88602,707
2019;MAR;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-10;95889,761
2019;ABR;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-10;98271,865
2019;MAI;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-10;97995,903
2019;JUN;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-10;92288,162
2019;JUL;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-10;107047,547
2019;AGO;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-10;111638,708
2019;SET;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-10;104352,039
2019;OUT;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-10;118050,12
2019;NOV;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-10;110762,312
2019;DEZ;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL S-10;105289,307
2019;JAN;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;92507,319
2019;FEV;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;96012,172
2019;MAR;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;108747,691
2019;ABR;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;111003,624
2019;MAI;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;106049,117
2019;JUN;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;103391,785
2019;JUL;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;115599,095
2019;AGO;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;124305,599
2019;SET;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;114604,548
2019;OUT;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;129906,639
2019;NOV;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;122554,828
2019;DEZ;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;121068,468
2019;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;41519,796
2019;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;45729,773
2019;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;44480,617
